DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2013/11/04 14:39:33.99,8.9963,-40.4863,15.64,5.00,Mb,,76,13,0.62,us,201311042027
2013/11/05 01:47:13.07,-6.0425,146.6112,59.46,5.10,Mb,,17,3,0.86,us,201311052002
2013/11/05 18:17:01.01,-15.2227,-174.9368,287.40,5.00,Mb,,51,3,0.85,us,201311052061
2013/11/05 20:47:06.51,1.8252,89.6563,9.66,5.10,Mw,,35,9,0.83,us,201311052063
2013/11/06 01:13:30.21,26.6205,128.9450,31.56,5.40,Mb,,42,1,0.67,us,201311062002
2013/11/06 04:16:16.06,26.4118,93.6451,34.32,5.40,Mb,,25,2,0.96,us,201311062005
2013/11/07 10:47:35.64,-1.7668,138.7769,33.57,5.20,Mb,,24,2,1.00,us,201311072029
2013/11/07 16:46:34.71,-22.3240,171.5445,98.00,5.70,Mw,,24,5,0.80,us,201311072042
2013/11/07 17:01:06.00,-37.2560,-74.3270,21.60,5.10,Mb,,,,1.93,guc,201311072043
2013/11/07 20:13:53.77,-6.4618,154.8867,61.80,5.40,Mw,,51,6,0.73,us,201311072057
2013/11/08 09:51:01.51,-1.1873,67.6827,10.00,5.50,Mw,,33,6,0.94,us,201311082027
2013/11/08 11:44:56.15,50.0390,-130.1887,10.00,5.00,Mw,,,,0.97,pgc,201311082035
2013/11/09 00:20:45.84,8.0732,137.5572,27.36,5.20,Mb,,20,9,0.77,us,201311092001
2013/11/09 03:45:13.88,-12.0269,167.1235,10.91,5.50,Mw,,43,8,0.74,us,201311092011
2013/11/09 10:58:20.43,-7.0007,129.2612,152.84,5.00,Mb,,23,6,0.81,us,201311092022
2013/11/09 14:53:26.60,-28.3173,-176.7731,10.00,5.50,Mw,,65,10,0.98,us,201311092029
2013/11/09 22:37:50.39,35.9186,140.0169,64.53,5.60,Mw,,41,1,1.06,us,201311092047
2013/11/10 05:15:10.96,38.4097,68.8901,22.96,5.20,Mb,,24,2,0.94,us,201311102014
2013/11/10 21:13:49.55,-54.9278,-130.5733,10.00,5.60,Mw,,22,31,0.75,us,201311102042
2013/11/11 04:55:09.67,24.8844,123.1619,124.08,5.00,Mb,,71,0,0.96,us,201311112012
2013/11/11 14:00:07.86,1.8458,126.5666,23.98,5.00,Mb,,52,1,0.79,us,201311112038
2013/11/12 07:03:51.09,54.6859,162.3024,43.00,6.40,Mw,,20,3,0.87,us,201311122024
2013/11/12 09:59:17.67,31.7694,-40.5237,10.00,5.00,Mb,,56,21,0.40,us,201311122031
2013/11/12 10:41:04.98,31.7602,-40.4631,10.00,5.00,Mb,,54,21,0.46,us,201311122034
2013/11/12 15:59:44.59,31.7461,-40.5326,10.00,5.10,Mb,,56,21,0.59,us,201311122052
2013/11/12 18:16:48.00,63.0663,-150.9077,131.40,5.00,Mb,,,,1.22,ak,201311122064
2013/11/12 20:00:20.58,-7.1957,156.1274,67.87,5.10,Mb,,67,4,0.95,us,201311122068
2013/11/13 01:51:15.33,2.4750,90.0985,13.67,5.00,Mb,,79,7,0.85,us,201311132004
2013/11/13 03:57:40.08,51.5250,-178.9899,20.00,5.80,Mw,,33,0,0.93,us,201311132010
2013/11/13 23:45:47.93,-60.2814,-47.1233,11.07,6.10,Mw,,23,8,1.19,us,201311132082
2013/11/15 02:00:33.99,41.4311,142.1832,46.00,5.50,Mw,,38,1,0.79,us,201311152006
2013/11/15 03:35:16.71,51.4634,-178.9014,25.29,5.30,Mw,,31,0,0.83,us,201311152009
2013/11/15 15:43:08.18,5.3940,94.4584,47.72,5.00,Mb,,54,2,1.02,us,201311152041
2013/11/15 18:57:55.18,28.9198,129.6623,56.20,5.20,Mw,,29,2,0.82,us,201311152050
2013/11/15 19:39:18.35,24.0755,122.4651,26.25,5.00,Mb,,49,1,0.83,us,201311152052
2013/11/16 03:34:31.23,-60.2627,-47.0621,9.97,6.90,Mw,,17,8,0.84,us,201311162014
2013/11/16 03:37:17.78,-60.2836,-46.7083,10.05,5.40,Mb,,40,8,0.70,us,201311162015
2013/11/16 04:45:33.02,-60.3443,-47.2097,10.01,5.20,Mb,,54,8,1.16,us,201311162030
2013/11/16 05:54:36.95,39.3067,142.0954,51.18,5.00,Mb,,116,3,1.26,us,201311162037
2013/11/16 08:18:11.97,-60.3140,-46.5920,10.00,5.00,Mb,,52,8,1.01,us,201311162046
2013/11/16 08:35:05.41,-60.3487,-46.3506,10.00,5.10,Ms,,24,8,1.03,us,201311162047
2013/11/16 09:35:46.21,-60.2942,-46.4266,10.28,5.50,Mw,,29,8,0.96,us,201311162048
2013/11/16 10:26:43.29,4.2077,90.0652,10.01,5.70,Mw,,43,7,0.78,us,201311162055
2013/11/16 10:31:26.42,23.5155,143.2122,38.00,5.30,Mb,,60,4,0.71,us,201311162056
2013/11/16 11:44:41.34,35.6039,140.1529,59.40,5.50,Mw,,40,2,0.89,us,201311162062
2013/11/16 15:00:12.51,-60.3474,-46.3687,10.00,5.10,Mb,,41,8,0.91,us,201311162071
2013/11/17 09:04:55.53,-60.2738,-46.4011,10.00,7.70,Mw,,23,8,1.33,us,201311172016
2013/11/17 09:11:01.55,-60.4778,-45.2114,15.57,5.80,Mb,,58,8,0.93,us,201311172017
2013/11/17 09:12:17.37,-60.5715,-45.4035,13.07,5.10,Mb,,118,8,0.48,us,201311172018
2013/11/17 09:13:01.17,-60.6391,-45.9526,10.00,5.30,Mb,,97,11,0.90,us,201311172019
2013/11/17 09:17:34.05,-60.2388,-47.1898,10.00,5.10,Mb,,116,8,1.36,us,201311172020
2013/11/17 09:19:56.32,-60.4291,-44.9238,14.60,5.20,Mb,,145,8,0.28,us,201311172022
2013/11/17 09:21:28.22,-60.2105,-46.7839,10.00,5.10,Mb,,55,8,1.30,us,201311172024
2013/11/17 09:33:32.10,-60.4754,-45.2019,18.89,5.20,Mb,,51,8,0.70,us,201311172032
2013/11/17 10:44:06.57,-60.4231,-44.8133,10.00,5.20,Mb,,48,8,1.06,us,201311172057
2013/11/17 11:13:01.73,-60.2964,-46.7021,10.00,5.20,Mb,,70,8,1.28,us,201311172067
2013/11/17 12:11:36.14,-60.5260,-44.3839,10.00,5.70,Mb,,26,8,0.97,us,201311172088
2013/11/17 12:45:24.85,-60.4037,-45.2308,10.00,5.20,Mb,,26,8,0.95,us,201311172099
2013/11/17 13:42:44.58,-60.3611,-45.0456,15.08,5.00,Mb,,49,8,0.60,us,201311172110
2013/11/17 14:24:09.32,-60.3355,-44.9984,18.91,5.00,Mb,,50,8,0.76,us,201311172119
2013/11/17 14:59:12.58,-60.4098,-42.8607,15.16,5.00,Mb,,44,7,1.20,us,201311172129
2013/11/17 17:37:14.11,-10.3290,-11.8343,10.00,5.50,Mb,,28,3,0.69,us,201311172161
2013/11/18 04:28:44.16,-60.5191,-43.0781,10.00,5.00,Mb,,55,7,1.07,us,201311182016
2013/11/18 05:41:43.29,-60.4852,-43.4202,15.61,5.20,Mb,,45,7,0.73,us,201311182024
2013/11/18 07:07:36.49,-60.5718,-42.6884,14.02,5.10,Mb,,66,7,0.62,us,201311182030
2013/11/18 15:53:01.71,-60.2643,-44.9959,14.56,5.00,Mb,,63,8,0.63,us,201311182061
2013/11/18 19:10:45.43,34.3343,137.0475,328.00,5.60,Mw,,19,1,0.75,us,201311182070
2013/11/18 21:31:09.87,-10.0548,123.7483,31.79,5.40,Mb,,27,0,1.45,us,201311182073
2013/11/18 22:23:28.35,-30.3601,-179.7054,334.53,5.10,Mb,,62,2,1.33,us,201311182075
2013/11/19 13:11:41.82,-15.0086,-174.0278,78.67,5.00,Mb,,115,2,0.66,us,201311192024
2013/11/19 13:32:53.73,2.6250,128.4462,59.77,6.00,Mw,,18,2,0.86,us,201311192026
2013/11/19 13:42:56.31,2.7622,128.6044,76.46,5.00,Mb,,140,2,1.10,us,201311192027
2013/11/19 15:16:48.04,8.9147,138.5332,10.00,5.90,Mw,,19,4,0.85,us,201311192035
2013/11/19 17:00:44.16,18.4753,145.2041,511.00,6.00,Mw,,10,2,1.05,us,201311192043
2013/11/19 20:22:43.75,1.2945,97.1165,16.42,5.10,Mb,,34,0,0.84,us,201311192058
2013/11/19 23:18:00.50,-63.2943,-164.9357,10.13,5.70,Mw,,78,17,0.89,us,201311192066
2013/11/20 03:57:04.00,-56.8648,-150.7008,10.00,5.10,Mb,,53,26,0.60,us,201311202009
2013/11/20 10:09:18.43,12.3975,95.1481,10.26,5.50,Mw,,32,7,0.86,us,201311202015
2013/11/22 03:17:05.65,46.4512,153.0688,11.00,5.30,Mw,,50,7,0.62,us,201311222002
2013/11/22 05:37:18.08,-0.1938,122.9498,92.72,5.20,Mb,,25,1,1.06,us,201311222007
2013/11/22 06:51:25.10,34.4571,45.4949,6.00,5.60,Mw,,33,1,1.49,us,201311222012
2013/11/22 15:06:01.45,-57.6807,-25.2371,10.00,5.30,Mb,,53,17,0.61,us,201311222031
2013/11/22 15:27:42.67,-5.1089,153.9102,124.24,5.20,Mb,,36,7,1.04,us,201311222033
2013/11/22 17:20:58.34,5.4216,92.8184,15.61,5.50,Mw,,22,4,0.84,us,201311222041
2013/11/22 18:30:58.06,34.3294,45.6866,14.00,5.60,Mw,,28,6,0.99,us,201311222046
2013/11/22 21:05:13.15,41.6623,137.8339,19.05,5.30,Mb,,36,4,0.64,us,201311222049
2013/11/22 22:04:25.32,44.5884,124.1520,10.00,5.30,Mw,,26,4,0.85,us,201311222050
2013/11/23 07:48:32.12,-17.1137,-176.5416,371.00,6.50,Mw,,22,5,0.82,us,201311232024
2013/11/23 23:26:20.57,34.2277,45.6673,10.03,5.20,Mb,,34,6,0.79,us,201311232057
2013/11/23 23:30:42.55,36.5757,86.8448,7.18,5.40,Mw,,26,7,0.73,us,201311232058
2013/11/24 08:47:50.46,-24.4656,179.2590,531.26,5.10,Mb,,39,5,1.36,us,201311242014
2013/11/24 10:20:28.39,52.0925,142.1687,12.08,5.00,Mb,,79,5,0.75,us,201311242019
2013/11/24 11:09:59.27,-21.6802,-179.3221,596.20,5.10,Mb,,18,5,0.85,us,201311242021
2013/11/24 14:14:54.95,-10.1744,160.9951,52.69,5.00,Mb,,100,1,0.82,us,201311242026
2013/11/24 16:06:22.39,55.5818,161.6071,70.98,5.00,Mb,,69,3,0.77,us,201311242031
2013/11/24 18:03:13.03,34.1438,45.6274,10.78,5.00,Mb,,48,6,1.10,us,201311242039
2013/11/24 18:05:41.67,34.1765,45.6171,14.00,5.40,Mw,,46,6,1.21,us,201311242040
2013/11/24 20:49:37.90,40.7900,31.8600,7.00,5.20,Mb,,,,0.74,isk,201311242047
2013/11/24 22:04:12.74,-25.4721,69.9995,10.10,5.10,Mb,,47,22,0.70,us,201311242050
2013/11/25 03:23:56.41,45.9418,141.7597,30.52,5.50,Mb,,60,1,0.88,us,201311252003
2013/11/25 05:10:09.95,-54.0695,-54.8261,14.90,5.10,Mb,,91,3,0.67,us,201311252005
2013/11/25 05:56:49.65,45.5997,150.8843,31.15,5.80,Mw,,52,6,0.91,us,201311252006
2013/11/25 06:27:09.59,-53.9618,-54.8938,11.94,5.60,Mb,,71,3,0.95,us,201311252007
2013/11/25 06:27:33.99,-53.8813,-54.8821,10.00,7.00,Mw,,31,3,1.11,us,201311252008
2013/11/25 06:41:50.68,-54.2308,-55.1493,14.30,5.40,Mb,,98,3,0.56,us,201311252009
2013/11/25 07:21:18.40,-53.8374,-53.7997,10.00,5.50,Mb,,73,3,0.86,us,201311252010
2013/11/25 15:43:02.49,38.4840,141.9438,53.00,5.00,Mb,,92,4,1.07,us,201311252029
2013/11/25 20:06:55.05,-12.6445,-76.1494,74.04,5.50,Mb,,69,1,0.81,us,201311252032
2013/11/26 08:11:25.39,51.5190,-174.4250,42.20,5.00,Mb,,,,0.69,ak,201311262022
2013/11/26 14:30:28.42,-5.8261,150.7634,61.17,5.50,Mw,,22,5,1.10,us,201311262032
2013/11/27 14:26:48.44,-25.3411,69.7898,16.00,5.20,Mb,,55,22,1.10,us,201311272014
2013/11/27 17:35:19.28,-25.5435,70.0556,10.00,5.00,Mb,,122,40,0.61,us,201311272021
2013/11/27 17:45:51.47,42.0935,141.4113,96.48,5.00,Mb,,57,1,0.68,us,201311272022
2013/11/28 13:51:36.60,29.3632,51.3142,16.43,5.60,Mb,,41,6,1.08,us,201311282009
2013/11/28 15:44:04.69,-25.3090,69.9102,15.57,5.10,Mb,,66,14,0.73,us,201311282014
2013/11/28 16:02:54.06,0.2633,98.5621,51.41,5.10,Mb,,29,1,1.03,us,201311282017
2013/11/28 16:15:05.97,35.5916,139.9781,71.44,5.00,Mb,,84,2,0.68,us,201311282019
2013/11/28 16:39:10.81,-12.2446,166.8733,221.69,5.10,Mb,,30,7,0.63,us,201311282020
2013/11/29 01:44:22.16,16.7943,146.4627,64.83,5.50,Mb,,73,1,1.19,us,201311292005
2013/11/29 01:54:45.65,28.8863,95.8758,10.24,5.10,Mb,,105,5,0.79,us,201311292006
2013/11/29 11:53:01.10,-26.6824,-176.1262,10.00,5.20,Mb,,70,3,0.86,us,201311292026
2013/11/29 12:05:23.04,-26.7400,-176.3926,33.34,5.00,Mb,,116,3,0.67,us,201311292027
2013/11/30 19:20:17.16,-0.9434,26.9805,14.60,5.40,Mb,,48,10,1.12,us,201311302016
2013/12/01 01:13:52.79,-56.6006,-25.4549,31.87,5.00,Mb,,53,7,0.75,us,201312012002
2013/12/01 01:24:13.59,-7.0082,128.4152,9.96,6.40,Mw,,11,3,0.72,us,201312012003
2013/12/01 03:19:38.09,41.6832,-126.8781,10.09,5.50,Mw,,46,2,0.94,us,201312012016
2013/12/01 03:20:55.70,17.2950,-101.6680,20.00,5.10,Mb,,,,1.99,unm,201312012017
2013/12/01 06:29:57.80,2.0440,96.8261,20.00,6.00,Mw,,27,1,0.89,us,201312012024
2013/12/01 08:34:24.00,40.2532,78.9442,7.68,5.00,Mw,,28,2,0.65,us,201312012033
2013/12/01 10:01:31.70,-17.5604,-178.2867,533.67,5.40,Mb,,22,3,1.07,us,201312012038
2013/12/02 02:14:56.91,-21.2849,170.3154,110.00,5.60,Mw,,21,4,1.28,us,201312022005
2013/12/02 07:34:55.93,2.0338,96.6783,18.08,5.40,Mw,,65,1,1.05,us,201312022017
2013/12/02 12:18:48.23,-53.3147,25.4971,10.00,5.50,Mw,,36,18,0.71,us,201312022031
2013/12/03 09:16:43.55,36.4920,141.7115,18.32,5.10,Mw,,12,2,0.88,us,201312032018
2013/12/03 15:36:37.53,3.7331,126.6084,51.53,5.10,Mb,,50,3,0.92,us,201312032032
2013/12/03 22:01:15.63,23.9572,143.2633,9.00,5.40,Mw,,35,3,1.09,us,201312032050
2013/12/03 23:58:49.89,6.5952,126.1734,30.00,5.60,Mw,,33,1,0.81,us,201312032055
2013/12/04 05:39:33.00,-24.5780,-69.2950,72.40,5.20,Mw,,,,1.09,guc,201312042015
2013/12/04 14:10:09.26,-29.9746,-176.1121,11.05,5.00,Mb,,92,2,0.62,us,201312042035
2013/12/04 14:55:40.27,-25.4464,178.2530,574.00,5.70,Mw,,18,5,0.74,us,201312042039
2013/12/04 17:43:24.39,0.0238,123.5477,136.82,5.20,Mb,,20,1,0.86,us,201312042046
2013/12/04 23:00:59.13,-10.6069,165.1199,29.46,5.10,Mb,,45,5,1.33,us,201312042054
2013/12/06 10:24:02.87,40.0674,69.9219,23.69,5.00,Mb,,24,1,0.91,us,201312062029
2013/12/06 23:54:02.97,0.9635,127.3925,5.97,5.00,Mb,,75,0,0.63,us,201312062056
2013/12/07 07:36:27.00,56.7463,-155.0689,51.90,5.30,Mw,,86,1,1.09,ak,201312072014
2013/12/07 09:23:49.00,-33.9180,-72.5540,44.50,5.00,Mb,,,,1.86,guc,201312072023
2013/12/07 16:44:09.00,55.1872,-157.8329,11.10,5.20,Mw,,190,,0.96,ak,201312072043
2013/12/08 01:53:45.64,-15.5401,167.5311,116.00,5.40,Mw,,57,2,0.58,us,201312082003
2013/12/08 17:24:54.20,44.4438,149.1667,28.00,6.00,Mw,,26,5,0.99,us,201312082040
2013/12/09 00:03:27.44,-15.2896,-171.7977,101.66,5.10,Mb,,29,4,1.42,us,201312092001
2013/12/09 08:47:23.98,2.7392,128.4034,35.00,5.20,Mw,,31,2,1.07,us,201312092025
2013/12/09 09:00:41.19,-60.9140,-22.9528,10.00,5.10,Mb,,59,10,0.84,us,201312092027
2013/12/09 11:33:52.08,38.6028,55.5975,10.00,5.20,Mb,,40,2,0.70,us,201312092034
2013/12/09 20:36:49.72,36.4198,141.9222,26.41,5.10,Mb,,107,3,0.78,us,201312092063
2013/12/10 00:51:27.90,-31.3939,-69.2994,113.00,5.30,Mb,,31,1,1.36,us,201312102001
2013/12/10 01:27:32.57,23.0703,143.0666,88.98,5.10,Mb,,32,4,0.73,us,201312102005
2013/12/10 04:27:13.29,-5.7271,101.9974,11.62,5.30,Mb,,28,2,0.77,us,201312102013
2013/12/11 00:46:49.00,19.4959,-109.0571,10.00,5.40,Mw,,98,2,1.13,us,201312112001
2013/12/11 07:11:45.67,-12.2793,167.1691,263.92,5.20,Mb,,28,8,0.64,us,201312112012
2013/12/12 22:52:18.69,45.2805,148.1766,22.02,5.20,Mb,,77,4,0.56,us,201312122033
2013/12/13 04:28:51.72,-0.9503,121.3719,47.90,5.10,Mb,,24,1,0.87,us,201312132014
2013/12/13 04:45:11.46,13.1334,-89.0898,67.59,5.60,Mw,,41,1,0.95,us,201312132015
2013/12/14 01:41:16.46,-2.8312,-80.5869,55.69,5.00,Mb,,50,4,0.69,us,201312142003
2013/12/14 04:06:15.33,35.6544,140.6546,42.00,5.50,Mw,,40,0,0.84,us,201312142008
2013/12/14 14:19:29.88,-41.3696,-86.9637,10.00,5.10,Mb,,55,12,1.49,us,201312142022
2013/12/15 03:07:11.91,53.7905,160.4652,74.27,5.00,Mb,,61,1,0.62,us,201312152004
2013/12/15 12:55:16.68,-7.2759,-76.7646,61.80,5.20,Mb,,44,2,0.77,us,201312152040
2013/12/16 01:38:33.76,-15.8076,167.5712,55.79,5.10,Mb,,58,2,1.18,us,201312162003
2013/12/16 04:11:46.51,-58.6854,149.3456,6.67,5.50,Mw,,94,7,0.94,us,201312162009
2013/12/16 05:04:54.44,31.0656,110.4124,17.80,5.10,Mb,,30,1,0.68,us,201312162013
2013/12/16 09:03:11.06,-6.7990,102.5780,34.31,5.00,Mb,,47,2,0.71,us,201312162022
2013/12/16 12:07:24.83,-46.0838,165.9893,11.37,5.80,Mw,,49,1,0.65,us,201312162026
2013/12/16 12:28:31.94,-47.1806,-13.3920,10.00,5.20,Mb,,55,10,0.45,us,201312162030
2013/12/16 22:04:06.98,-55.5755,-32.5032,13.64,5.20,Mb,,42,3,1.00,us,201312162043
2013/12/17 12:30:00.00,-25.5090,-70.5210,71.50,5.60,Mw,,,,1.40,guc,201312172021
2013/12/17 13:49:36.31,75.8159,7.0208,10.00,5.10,Mb,,30,3,0.58,us,201312172026
2013/12/17 14:16:43.10,-10.3109,161.1434,103.23,5.20,Mb,,29,1,0.63,us,201312172027
2013/12/17 17:02:01.80,-20.7074,-178.6609,601.97,5.70,Mw,,18,4,0.99,us,201312172038
2013/12/17 22:43:13.82,3.4120,126.9174,35.00,5.00,Mb,,55,3,0.92,us,201312172054
2013/12/17 23:38:06.82,20.7727,146.7903,9.00,6.20,Mw,,14,4,0.81,us,201312172057
2013/12/18 00:33:02.67,20.8015,146.7576,9.77,5.00,Mb,,16,4,0.70,us,201312182002
2013/12/18 08:22:40.43,75.8472,7.2402,13.54,5.00,Mb,,32,3,1.00,us,201312182024
2013/12/18 10:01:13.38,48.8115,154.9631,33.39,5.20,Mw,,33,5,0.74,us,201312182032
2013/12/18 12:54:38.34,30.1622,138.6377,431.46,5.20,Mb,,32,3,0.70,us,201312182040
2013/12/18 15:18:29.41,-6.8877,128.3214,41.46,5.00,Mb,,28,3,0.90,us,201312182046
2013/12/19 16:55:53.00,-19.2558,-172.6861,7.99,5.10,Mb,,102,5,1.18,us,201312192041
2013/12/19 19:28:40.48,27.5136,67.5069,7.43,5.40,Mw,,18,7,0.86,us,201312192047
2013/12/19 21:34:12.61,-6.9084,128.3228,10.63,5.70,Mw,,15,3,0.85,us,201312192053
2013/12/20 11:58:59.87,-24.0161,169.2800,18.68,5.20,Mb,,50,3,0.54,us,201312202029
2013/12/20 16:10:46.90,35.8725,140.0637,72.65,5.30,Mb,,66,2,0.85,us,201312202042
2013/12/20 18:46:38.43,0.4345,125.3514,52.86,5.30,Mw,,27,2,0.90,us,201312202051
2013/12/20 21:10:47.35,4.2420,96.2285,90.23,5.10,Mb,,23,1,0.95,us,201312202057
2013/12/21 01:34:13.71,35.5924,140.6283,36.25,5.60,Mw,,42,0,0.63,us,201312212003
2013/12/21 06:38:29.01,-22.2795,171.7306,122.00,5.50,Mw,,94,5,1.20,us,201312212019
2013/12/21 06:57:37.06,3.4846,126.8750,18.81,5.00,Mb,,68,3,0.86,us,201312212021
2013/12/21 08:23:48.28,-35.0119,-92.1953,10.00,5.30,Mb,,25,17,1.08,us,201312212029
2013/12/21 14:21:40.65,36.5395,71.3868,87.10,5.00,Mb,,38,3,1.49,us,201312212041
2013/12/21 17:32:38.17,-11.0611,164.6149,37.86,5.10,Mb,,44,5,0.74,us,201312212048
2013/12/21 17:51:54.04,53.4162,91.7577,31.38,5.00,Mb,,40,4,0.77,us,201312212050
2013/12/21 17:56:33.51,-11.0301,164.7141,19.88,5.20,Mb,,36,5,0.82,us,201312212052
2013/12/22 07:29:03.93,-46.4494,96.1330,9.87,5.50,Mw,,48,21,0.91,us,201312222020
2013/12/22 10:03:09.76,-46.4386,96.0153,10.00,5.60,Mw,,48,21,1.12,us,201312222029
2013/12/22 12:58:37.01,-46.3487,95.8139,10.00,5.40,Mw,,49,21,1.46,us,201312222039
2013/12/22 13:32:45.94,20.8069,146.6465,10.20,5.20,Mb,,15,4,0.68,us,201312222040
2013/12/23 06:57:29.11,35.6880,142.1406,8.00,5.60,Mw,,43,2,1.28,us,201312232015
2013/12/23 09:11:31.40,36.0942,142.4131,7.48,5.00,Mb,,113,3,0.77,us,201312232023
2013/12/23 09:12:27.15,12.7711,143.0360,92.00,5.90,Mw,,17,2,0.85,us,201312232024
2013/12/23 09:25:12.29,35.5027,142.3020,17.40,5.10,Mb,,89,2,1.25,us,201312232025
2013/12/23 12:05:49.10,-56.1371,-25.9806,19.01,5.10,Mb,,43,6,0.76,us,201312232030
2013/12/23 16:45:49.31,25.7194,-66.6056,2.08,5.20,Mw,,48,6,0.85,us,201312232046
2013/12/23 18:44:21.98,19.1788,39.2366,10.00,5.30,Mb,,55,7,0.97,us,201312232055
2013/12/24 14:29:03.41,27.5883,140.5500,160.54,5.00,Mb,,80,2,0.87,us,201312242012
2013/12/26 12:38:36.53,-6.1260,151.9673,45.70,5.20,Mb,,56,6,0.92,us,201312262013
2013/12/27 10:31:21.02,40.4028,142.1345,53.43,5.00,Mb,,81,2,0.68,us,201312272025
2013/12/27 17:46:03.42,27.7975,-18.2868,7.48,5.40,Mb,,27,0,0.75,us,201312272030
2013/12/28 06:43:37.37,-56.4333,-142.5413,10.00,5.60,Mw,,27,27,1.48,us,201312282013
2013/12/28 10:23:37.74,20.7713,146.6192,9.66,5.00,Mb,,80,4,0.69,us,201312282021
2013/12/28 15:21:03.59,36.0396,31.3152,35.71,5.90,Mw,,26,1,1.07,us,201312282027
2013/12/28 18:59:04.86,-1.3673,-15.1711,10.23,5.80,Mw,,15,7,0.95,us,201312282033
2013/12/28 19:06:16.79,-18.2012,-174.3201,95.83,5.90,Mw,,16,4,0.60,us,201312282034
2013/12/28 19:31:23.78,20.7553,146.6663,11.82,5.30,Ms,,16,4,0.58,us,201312282035
2013/12/29 12:49:18.84,-5.6225,153.9697,39.19,5.50,Mw,,23,7,1.00,us,201312292030
2013/12/29 14:29:52.78,0.0094,123.3694,155.67,5.00,Mb,,34,1,0.99,us,201312292039
2013/12/29 14:53:20.36,1.3432,126.2510,5.96,5.10,Mb,,30,1,1.05,us,201312292040
2013/12/29 15:37:38.08,1.2888,126.2532,42.97,5.70,Mw,,25,1,0.90,us,201312292044
2013/12/29 17:08:44.19,41.4255,14.3992,10.00,5.20,Mb,,48,0,1.09,us,201312292050
2013/12/29 17:49:53.83,10.4808,126.9474,22.50,5.10,Mb,,107,14,0.77,us,201312292052
2013/12/30 20:17:59.73,19.1308,120.3026,16.49,5.10,Mb,,39,4,0.82,us,201312302036
2013/12/30 20:31:02.83,19.1552,120.1599,10.00,5.00,Mb,,48,4,0.91,us,201312302038
2013/12/31 01:03:00.70,36.7891,140.5911,9.90,5.10,Mb,,84,2,1.07,us,201312312002
2013/12/31 08:36:30.86,-15.6555,-172.9340,31.82,5.10,Mb,,40,2,0.75,us,201312312010
2013/12/31 13:55:02.34,-17.6461,-173.6959,13.41,5.00,Mb,,46,4,0.83,us,201312312020
2013/12/31 20:01:06.50,19.1350,120.2631,10.51,5.70,Mw,,21,4,0.90,us,201312312031
2013/12/31 20:04:32.40,19.0589,120.3057,20.61,5.00,Mb,,98,4,0.93,us,201312312032
2013/12/31 21:32:01.65,19.1223,120.1797,10.00,5.20,Mb,,31,4,1.48,us,201312312037
2013/12/31 23:41:47.36,19.1673,120.0807,10.28,5.20,Mb,,46,4,1.08,us,201312312041
2014/01/01 00:01:16.61,19.0868,120.2389,10.07,5.10,Mb,,29,4,0.85,us,201401012001
2014/01/01 14:23:04.04,-35.3546,-179.0617,58.54,5.00,Mb,,57,3,0.89,us,201401012034
2014/01/01 16:03:29.00,-13.8633,167.2490,187.00,6.50,Mw,,14,4,0.76,us,201401012039
2014/01/02 03:13:54.57,27.1502,54.4482,8.00,5.20,Mw,,33,1,0.72,us,201401022008
2014/01/02 09:56:17.54,10.3921,126.3503,56.13,5.00,Mb,,49,3,1.11,us,201401022030
2014/01/02 19:02:24.59,19.1548,120.2167,15.15,5.00,Mb,,58,4,1.06,us,201401022055
2014/01/02 19:30:53.98,19.2744,120.1759,14.06,5.30,Mb,,25,4,0.86,us,201401022057
2014/01/03 10:24:33.24,19.1457,120.1686,9.97,5.10,Mb,,28,4,0.96,us,201401032028
2014/01/03 18:34:01.84,-22.0707,-175.6015,10.60,5.00,Mb,,59,6,0.69,us,201401032049
2014/01/03 20:34:03.99,-7.1006,155.9832,59.18,5.20,Mb,,20,5,0.97,us,201401032058
2014/01/04 00:11:48.00,-20.6870,-70.7950,26.10,5.70,Mw,,,,0.98,guc,201401042002
2014/01/04 02:58:44.46,-10.9015,163.7330,3.62,5.30,Mw,,56,4,0.93,us,201401042007
2014/01/04 05:23:00.31,36.9704,143.3822,22.00,5.50,Mw,,46,4,0.70,us,201401042011
2014/01/04 19:34:28.66,56.7457,129.4978,20.17,5.30,Mb,,44,5,0.53,us,201401042047
2014/01/05 03:36:40.59,4.5595,-76.6540,53.69,5.50,Mw,,21,2,0.65,us,201401052008
2014/01/05 11:32:11.06,-5.9326,105.3544,56.92,5.10,Mb,,28,2,1.16,us,201401052025
2014/01/05 11:44:11.46,3.1985,128.3594,55.17,5.10,Mb,,32,3,1.20,us,201401052026
2014/01/05 14:41:30.64,3.1782,128.3460,55.24,5.10,Mb,,52,3,0.68,us,201401052033
2014/01/05 21:29:33.43,-6.9936,128.4273,39.00,5.30,Mb,,16,3,0.86,us,201401052050
2014/01/06 01:25:07.89,-20.5523,172.6087,15.51,5.40,Mb,,66,5,1.02,us,201401062005
2014/01/06 03:59:02.00,-20.7740,-70.6520,26.60,5.10,Mb,,,,1.58,guc,201401062012
2014/01/06 16:02:11.34,-1.1161,-23.5957,10.00,5.10,Mb,,58,11,0.97,us,201401062046
2014/01/06 17:00:58.21,-37.2866,52.2075,10.00,5.00,Mb,,39,9,0.49,us,201401062050
